ticker,quarter,revenue,gross_margin,fcf_margin,market_cap,ev,revenue_growth_qoq
NCNO,2025-07-31,148815000.0,0.5921782078419514,0.08458824715250479,1861304576,2007854576.0,0.03245523356251345
NCNO,2025-10-31,152163000.0,0.6156950112708083,0.03218259366600291,1861304576,2043085576.0,0.0224977320834594
NCNO,2026-01-31,149666000.0,0.6141408202263707,0.08336562746381944,1861304576,2051625576.0,-0.01641003397672236
NCNO,2026-04-30,159414000.0,0.633181527343897,0.5067999046507835,1861304576,2085203576.0,0.06513169323694101
NOW,2025-03-31,3088000000.0,0.7891839378238342,0.46567357512953367,111082184704,110112184704.0,
NOW,2025-06-30,3215000000.0,0.774805598755832,0.1636080870917574,111082184704,110367184704.0,0.04112694300518127
NOW,2025-09-30,3407000000.0,0.772820663340182,0.1670090989140006,111082184704,110759184704.0,0.059720062208398206
NOW,2025-12-31,3568000000.0,0.7662556053811659,0.5605381165919282,111082184704,109759184704.0,0.047255650132081106
NOW,2026-03-31,3770000000.0,0.7506631299734748,0.40557029177718834,111082184704,110811184704.0,0.05661434977578472
OKTA,2025-04-30,688000000.0,0.7747093023255814,0.34593023255813954,24094914560,24547914560.0,
OKTA,2025-07-31,728000000.0,0.7692307692307693,0.22252747252747251,24094914560,24158914560.0,0.058139534883721034
OKTA,2025-10-31,742000000.0,0.77088948787062,0.284366576819407,24094914560,23872914560.0,0.019230769230769162
OKTA,2026-01-31,761000000.0,0.7792378449408672,0.3311432325886991,24094914560,23658914560.0,0.025606469002695365
OKTA,2026-04-30,765000000.0,0.7777777777777778,0.3542483660130719,24094914560,23743914560.0,0.005256241787122251
OSCR,2025-03-31,3046263000.0,,0.28543694356002747,9207596032,7270790032.0,
OSCR,2025-06-30,2863945000.0,,0.17451103285852207,9207596032,6908598032.0,-0.05984972407175615
OSCR,2025-09-30,2985984000.0,,-0.3260784384645062,9207596032,7745025032.0,0.042612201002463435
OSCR,2025-12-31,2805235000.0,,0.23628715597801966,9207596032,6863540032.0,-0.06053247438700271
OSCR,2026-03-31,4647194000.0,,0.5616692567601008,9207596032,4833333032.0,0.6566148647083043
PANW,2025-04-30,2289000000.0,0.7295762341633901,0.24464831804281345,265616654336,263962154336.0,
PANW,2025-07-31,2536300000.0,0.7322871900011828,0.36845010448290816,265616654336,263686254336.0,0.10803844473569235
PANW,2025-10-31,2474000000.0,0.7421180274858529,0.6818916734033953,265616654336,262896654336.0,-0.024563340298860536
PANW,2026-01-31,2594000000.0,0.735929067077872,0.14803392444101773,265616654336,261830654336.0,0.04850444624090544
PANW,2026-04-30,3002000000.0,0.6755496335776149,0.262491672218521,265616654336,265323654336.0,0.15728604471858132
PATH,2025-04-30,356624000.0,0.820940262012652,0.2977085109246714,6051644928,5429955928.0,
PATH,2025-07-31,361728000.0,0.822020966029724,0.1149675999646143,6051644928,5502337928.0,0.014311992462649803
PATH,2025-10-31,411113000.0,0.8326202285016528,0.061070800485511285,6051644928,5389993928.0,0.13652523443029008
PATH,2026-01-31,481107000.0,0.846323167195655,0.3726738542569532,6051644928,5261733928.0,0.17025489342346267
PATH,2026-04-30,418382000.0,0.8161297570163152,0.30891386340712557,6051644928,5502452928.0,-0.1303764027544808
PCOR,2025-03-31,310632000.0,0.7909874063200185,0.15022277163975378,6538073088,6288841088.0,
PCOR,2025-06-30,323919000.0,0.790898341869418,0.032807584612202435,6538073088,6278944088.0,0.042774086378737586
PCOR,2025-09-30,338851000.0,0.7970730498065521,0.1999020218326049,6538073088,6250621088.0,0.04609794423914626
PCOR,2025-12-31,349107000.0,0.8011727063622328,0.2620371404755562,6538073088,6129801088.0,0.03026699050615167
PCOR,2026-03-31,359283000.0,0.8010120155977322,0.15598288814110325,6538073088,6236998088.0,0.02914865642911768
PD,2025-04-30,119805000.0,0.8398731271649764,0.24194315763115062,796676096,888473096.0,
PD,2025-07-31,123411000.0,0.8460347943052078,0.244767484259912,796676096,865337096.0,0.03009891072993609
PD,2025-10-31,124545000.0,0.8526074912682163,0.16804367899152917,796676096,880942096.0,0.009188808128935078
PD,2026-01-31,124785000.0,0.8589574067395921,0.1807989742356854,796676096,972601096.0,0.0019270143321690192
PD,2026-04-30,120967000.0,0.8427670356378186,0.3405226218720808,796676096,1000546096.0,-0.03059662619705894
PINS,2025-03-31,854988000.0,0.7669324013904288,0.4168678390807824,12614743040,11506389040.0,
PINS,2025-06-30,998227000.0,0.7966304257448457,0.1970323383358695,12614743040,11535214040.0,0.16753334549724674
PINS,2025-09-30,1049205000.0,0.7976324931734027,0.30348787891784734,12614743040,11687580040.0,0.051068544529450755
PINS,2025-12-31,1319347000.0,0.828008097945423,0.2883001969913904,12614743040,11907419040.0,0.2574730391105646
PINS,2026-03-31,1007514000.0,0.7632271114843069,0.3093574878363973,12614743040,13441696040.0,-0.23635404484188016
PLTR,2025-03-31,883855000.0,0.804300479150992,0.34403720067205595,303955181568,303206313568.0,
PLTR,2025-06-30,1003697000.0,0.8077766497259631,0.5296588512270137,303955181568,303263446568.0,0.135590113763004
PLTR,2025-09-30,1181092000.0,0.8244785334249999,0.4240753472210463,303955181568,302574650568.0,0.17674158635524462
PLTR,2025-12-31,1406802000.0,0.8464844377531451,0.5430920627067632,303955181568,302760723568.0,0.1911028099419858
PLTR,2026-03-31,1632583000.0,0.8678180527421883,0.5462288900472442,303955181568,301875527568.0,0.1604923791692079
PYPL,2025-03-31,7791000000.0,0.4769605955589783,0.1237325118726736,40859123712,44827123712.0,
PYPL,2025-06-30,8288000000.0,0.4638030888030888,0.0834942084942085,40859123712,45467123712.0,0.06379155435759198
PYPL,2025-09-30,8417000000.0,0.45990257811571816,0.2041107282879886,40859123712,43140123712.0,0.015564671814671804
PYPL,2025-12-31,8676000000.0,0.4649608114338405,0.2524204702627939,40859123712,42797123712.0,0.030771058571937848
PYPL,2026-03-31,8353000000.0,0.4561235484257153,0.10810487250089788,40859123712,43291123712.0,-0.03722913785154447
QLYS,2025-03-31,159899000.0,0.8190983058055398,0.6726120863795271,5377285120,5135257120.0,
QLYS,2025-06-30,164062000.0,0.8239872731040704,0.1977545074423084,5377285120,5238649120.0,0.02603518471034838
QLYS,2025-09-30,169882000.0,0.8363687736193358,0.5267244322529756,5377285120,5206641120.0,0.03547439382672413
QLYS,2025-12-31,175282000.0,0.8335995709770542,0.4275110964046508,5377285120,5179301120.0,0.031786769640103074
QLYS,2026-03-31,175638000.0,0.8292510732301666,0.5330680148942711,5377285120,5150046120.0,0.002031012882098615
RBLX,2025-03-31,1035000000.0,0.782608695652174,0.41256038647342996,39629422592,40275924592.0,
RBLX,2025-06-30,1080677000.0,0.781513810324454,0.16304686784302802,39629422592,40419970592.0,0.044132367149758434
RBLX,2025-09-30,1359646000.0,0.7819608927617924,0.32552737992095,39629422592,40376969592.0,0.2581428123296785
RBLX,2025-12-31,1415021000.0,0.7773849292696009,0.2170123270255353,39629422592,40226807592.0,0.04072751289673926
RBLX,2026-03-31,1442000000.0,0.7961165048543689,0.4133148404993065,39629422592,40229422592.0,0.019066148134903926
RDDT,2025-03-31,392361000.0,0.9054722564169222,0.3226594896026873,37604716544,36995539544.0,
RDDT,2025-06-30,499627000.0,0.908131466073691,0.2218174758369744,37604716544,36895839544.0,0.273385988923466
RDDT,2025-09-30,584911000.0,0.9102273679243509,0.31304078740184405,37604716544,36718097544.0,0.17069533872268705
RDDT,2025-12-31,725607000.0,0.9190774069158649,0.36334131285944044,37604716544,36674361544.0,0.24054257827259184
RDDT,2026-03-31,663411000.0,0.9151853074489268,0.4690350325816123,37604716544,36251656544.0,-0.08571582137438039
RPD,2025-03-31,210253000.0,0.7171027286174275,0.11736812316590013,746497984,1469403984.0,
RPD,2025-06-30,214193000.0,0.7055972884267927,0.197392071636328,746497984,1452819984.0,0.018739328333008398
RPD,2025-09-30,217960000.0,0.7018535511102955,0.1415993760322995,746497984,1586669984.0,0.01758694261717242
RPD,2025-12-31,217388000.0,0.6894170791396029,0.14859145859017056,746497984,1468201984.0,-0.002624334740319312
RPD,2026-03-31,209691000.0,0.6912170765555031,0.1593630627923945,746497984,1368397984.0,-0.03540673818242035
S,2025-04-30,229029000.0,0.7531666295534627,0.19832859594199861,6129330176,5953265176.0,
S,2025-07-31,242183000.0,0.7502962635692844,-0.029841070595376225,6129330176,5862868176.0,0.05743377476214806
S,2025-10-31,258913000.0,0.7379389988142735,0.06128699601796742,6129330176,5989467176.0,0.0690799932282613
S,2026-01-31,271153000.0,0.7259112014250257,-0.008769956445254155,6129330176,5974704176.0,0.04727456713258893
S,2026-04-30,276657000.0,0.7181889487704992,0.11081953465843987,6129330176,,0.02029850305915848
SE,2025-03-31,4841100000.0,0.46191836566069694,0.15635516721406292,68071530496,70036641496.0,
SE,2025-06-30,5259477000.0,0.45818434038213307,0.30720449961089286,68071530496,70097874496.0,0.08642188758753178
SE,2025-09-30,5986024000.0,0.434237149734114,0.19636523341703943,68071530496,69247475496.0,0.1381405413504042
SE,2025-12-31,6851868000.0,0.43760037408776703,0.13892722393367765,68071530496,67288457496.0,0.14464425802502623
SE,2026-03-31,7097489000.0,0.4431964600438268,0.14905341875133585,68071530496,67620753496.0,0.035847304705811656
SHOP,2025-03-31,2360000000.0,0.49533898305084745,0.1538135593220339,159014600704,158843600704.0,
SHOP,2025-06-30,2680000000.0,0.48582089552238805,0.15746268656716417,159014600704,158611600704.0,0.13559322033898313
SHOP,2025-09-30,2844000000.0,0.4890998593530239,0.17827004219409281,159014600704,157715600704.0,0.06119402985074629
SHOP,2025-12-31,3672000000.0,0.4610566448801743,0.19471677559912853,159014600704,157668600704.0,0.2911392405063291
SHOP,2026-03-31,3170000000.0,0.48769716088328074,0.1501577287066246,159014600704,157345600704.0,-0.13671023965141615
SNAP,2025-03-31,1363217000.0,0.5308311149288778,0.0839162070308689,7755512832,11055138832.0,
SNAP,2025-06-30,1344930000.0,0.5142252756649045,0.017690883540407307,7755512832,11021534832.0,-0.013414592100890799
SNAP,2025-09-30,1506839000.0,0.5525600279791006,0.062013260872594886,7755512832,10955792832.0,0.12038470403664125
SNAP,2025-12-31,1716461000.0,0.5907608736813712,0.11975570665456424,7755512832,10868208832.0,0.13911373411492534
SNAP,2026-03-31,1528791000.0,0.564858113371939,0.18708051002393394,7755512832,10895167832.0,-0.10933542911840122
SNOW,2025-04-30,1042074000.0,0.6652963225260394,0.17597982484929092,90618576896,91063256896.0,
SNOW,2025-07-31,1144969000.0,0.6752619503235459,0.04971313633818907,90618576896,91430185896.0,0.09874058848028078
SNOW,2025-10-31,1212909000.0,0.6777392203372223,0.09367067108909242,90618576896,91362534896.0,0.05933785106845679
SNOW,2026-01-31,1283994000.0,0.6679649593378162,0.5944692887972997,90618576896,90531527896.0,0.058607034822892645
SNOW,2026-04-30,1390951000.0,0.6660558136124134,0.16734737600389948,90618576896,91305956896.0,0.08330023349018756
SOFI,2025-03-31,771759000.0,,-0.042430344187758096,24089880576,25144042576.0,
SOFI,2025-06-30,854944000.0,,-1.7929829322154434,24089880576,26002002576.0,0.10778623896838258
SOFI,2025-09-30,961600000.0,,-1.423702163061564,24089880576,23651005576.0,0.12475203054235129
SOFI,2025-12-31,1025051000.0,,-1.0330188449160091,24089880576,21095053576.0,0.06598481697171388
SOFI,2026-03-31,1100368000.0,,-2.1663398063193404,24089880576,22603565576.0,0.0734763441038544
SOUN,2025-03-31,29129000.0,0.3645164612585396,-0.6641834597823475,2892876544,2651697544.0,
SOUN,2025-06-30,42683000.0,0.39036618794367783,-0.5784270084108427,2892876544,2666924544.0,0.4653094853925641
SOUN,2025-09-30,42049000.0,0.42619325073128966,-0.8243477847273419,2892876544,2628761544.0,-0.01485368882224769
SOUN,2025-12-31,55059000.0,0.47857752592673314,-0.44361503114840445,2892876544,2648599544.0,0.30940093700206894
SOUN,2026-03-31,44195000.0,0.3109401516008598,-0.6633782102047743,2892876544,2683460544.0,-0.1973156068944224
SPOT,2025-03-31,4190000000.0,0.3164677804295943,0.12720763723150358,98650333184,95733333184.0,
SPOT,2025-06-30,4193000000.0,0.3148103982828524,0.16670641545432865,98650333184,95871333184.0,0.0007159904534606021
SPOT,2025-09-30,4272000000.0,0.31624531835205993,0.18867041198501872,98650333184,95440333184.0,0.018840925351776727
SPOT,2025-12-31,4531000000.0,0.33083204590598103,0.18406532774222026,98650333184,95348333184.0,0.060627340823970144
SPOT,2026-03-31,4533000000.0,0.3298036620339731,0.18332230311052283,98650333184,93871333184.0,0.0004414036636504193
TDOC,2025-03-31,629369000.0,0.6872597792392062,-0.02489159777491424,1675161472,2068603472.0,
TDOC,2025-06-30,631900000.0,0.698469694571926,0.05005538851084032,1675161472,2030632472.0,0.004021488188963973
TDOC,2025-09-30,626439000.0,0.7012015535431223,0.10846387277931291,1675161472,1990982472.0,-0.00864219021997148
TDOC,2025-12-31,642269000.0,0.6932002011618185,0.08317854356975037,1675161472,1934243472.0,0.025269818769265706
TDOC,2026-03-31,613845000.0,0.6782151846150086,-0.04285446651842077,1675161472,1962473472.0,-0.044255600067884315
TEAM,2025-03-31,1356716000.0,0.8380832834579971,0.47048534844433176,22549811200,21119552200.0,
TEAM,2025-06-30,1384344000.0,0.8306598648890738,0.260280681680276,22549811200,21276268200.0,0.020363878659940715
TEAM,2025-09-30,1432553000.0,0.819955003409996,0.07999913441247898,22549811200,21453217200.0,0.03482443670070445
TEAM,2025-12-31,1586315000.0,0.8501615379038842,0.1062311079451433,22549811200,22606768200.0,0.1073342487154052
TEAM,2026-03-31,1786971000.0,0.8529567631483667,0.3140867982748461,22549811200,22656487200.0,0.1264919010410921
TENB,2025-03-31,239137000.0,0.7806278409447305,0.3354980617804857,4386618880,4570171880.0,
TENB,2025-06-30,247295000.0,0.7798823267757132,0.15130107766028428,4386618880,4628229880.0,0.034114336133680645
TENB,2025-09-30,252440000.0,0.7751822215179844,0.2045238472508319,4386618880,4629966880.0,0.020805111304312618
TENB,2025-12-31,260533000.0,0.7877812023812722,0.31050960914740167,4386618880,4613538880.0,0.032059103153224466
TENB,2026-03-31,262058000.0,0.7837539781269796,0.31534622106556565,4386618880,4666749880.0,0.005853385175774273
TOST,2025-03-31,1337000000.0,0.2587883320867614,0.05160807778608826,17005599744,16022599744.0,
TOST,2025-06-30,1550000000.0,0.25290322580645164,0.13419354838709677,17005599744,15830599744.0,0.1593118922961856
TOST,2025-09-30,1633000000.0,0.2645437844458053,0.09369259032455603,17005599744,15666599744.0,0.05354838709677412
TOST,2025-12-31,1633000000.0,0.25903245560318433,0.10900183710961421,17005599744,15672599744.0,0.0
TOST,2026-03-31,1630000000.0,0.27423312883435585,0.0705521472392638,17005599744,15924599744.0,-0.001837109614207022
TTD,2025-03-31,616021000.0,0.7681264112749403,0.37281196582584036,9181216768,8397639768.0,
TTD,2025-06-30,694039000.0,0.782461792492929,0.16813896625405778,9181216768,8628378768.0,0.12664827984760252
TTD,2025-09-30,739433000.0,0.7807049455461144,0.20961466420892766,9181216768,8904059768.0,0.06540554637419516
TTD,2025-12-31,846791000.0,0.8073975750805098,0.33255785666120685,9181216768,8959371768.0,0.14518962502349764
TTD,2026-03-31,688857000.0,0.7358377718452451,0.40071451694618765,9181216768,8726414768.0,-0.1865088315770952
TWLO,2025-03-31,1172463000.0,0.4960216228571818,0.15208582275090984,32564598784,33198444784.0,
TWLO,2025-06-30,1228425000.0,0.49066080550298147,0.21449579746423267,32564598784,32697959784.0,0.04773029084926339
TWLO,2025-09-30,1300402000.0,0.4860627713583953,0.19033806469076486,32564598784,32924598784.0,0.05859291369029451
TWLO,2025-12-31,1365930000.0,0.484907718550731,0.18749423469723925,32564598784,32963835784.0,0.050390571530957384
TWLO,2026-03-31,1406907000.0,0.48634629012436503,0.09406805140638294,32564598784,33090753784.0,0.029999341108255972
TYL,2025-03-31,565165000.0,0.4725717268408341,0.08541399414330328,12732179456,12666552456.0,
TYL,2025-06-30,596117000.0,0.4582724532264639,0.1475784116205376,12732179456,12586450456.0,0.054766307184627605
TYL,2025-09-30,595879000.0,0.4723307919896489,0.41548200221857123,12732179456,12541526456.0,-0.0003992504827072807
TYL,2025-12-31,575179000.0,0.455480815537424,0.4119169858426681,12732179456,12359387456.0,-0.0347385962586364
TYL,2026-03-31,613503000.0,0.48318264132367733,0.16750529337264855,12732179456,12464129456.0,0.0666296926695864
U,2025-03-31,435000000.0,0.7380298850574712,0.0168,13484566528,14175539528.0,
U,2025-06-30,440944000.0,0.7409852498276425,0.2872246815922203,13484566528,14026776528.0,0.013664367816091927
U,2025-09-30,470615000.0,0.7443090424232122,0.3214750911041934,13484566528,13820315528.0,0.06728972386516197
U,2025-12-31,503089000.0,0.7431090721522434,0.22994340961539608,13484566528,13664076528.0,0.06900332543586574
U,2026-03-31,508238000.0,0.308125327110527,0.13075960475210432,13484566528,13580075528.0,0.010234769593451709
UBER,2025-03-31,11533000000.0,0.39850862741697735,0.19509234370935577,151733551104,157725551104.0,
UBER,2025-06-30,12651000000.0,0.3983874792506521,0.1956367085605881,151733551104,157637551104.0,0.09693921789647097
UBER,2025-09-30,13467000000.0,0.39786143907329025,0.16558996064453851,151733551104,156641551104.0,0.06450082997391515
UBER,2025-12-31,14366000000.0,0.39572601976889876,0.19546150633440068,151733551104,156708551104.0,0.06675577337194616
UBER,2026-03-31,13203000000.0,0.4502764523214421,0.17314246762099522,151733551104,158594551104.0,-0.08095503271613536
UPST,2025-03-31,213371000.0,,-0.09206968144686954,3133596928,3910168928.0,
UPST,2025-06-30,257291000.0,,-0.4839967196676137,3133596928,4205352928.0,0.20583865661219192
UPST,2025-09-30,277105000.0,,-0.4568376608144927,3133596928,4535014928.0,0.07701007808279337
UPST,2025-12-31,276218000.0,,0.3788058707252967,3133596928,4326445928.0,-0.0032009527074574606
UPST,2026-03-31,308214000.0,,-0.4551675134808931,3133596928,4598255928.0,0.11583604254610491
VEEV,2025-04-30,759043000.0,0.7709958460851362,1.1556104199630324,30883719168,28995968168.0,
VEEV,2025-07-31,789081000.0,0.7525564549140076,0.3021654304184235,30883719168,29038736168.0,0.03957351559793065
VEEV,2025-10-31,811236000.0,0.7541221050347864,0.23764601176476388,30883719168,29313378168.0,0.028076965482631167
VEEV,2026-01-31,835951000.0,0.7446297689697123,0.12781490781158225,30883719168,29558345168.0,0.03046585703790261
VEEV,2026-04-30,882948000.0,0.7497882094981811,1.2765372366209562,30883719168,29090206168.0,0.05621980235683677
W,2025-03-31,2730000000.0,0.3065934065934066,-0.050915750915750915,11778048000,14354048000.0,
W,2025-06-30,3273000000.0,0.3006416131989001,0.07027192178429575,11778048000,14205048000.0,0.19890109890109886
W,2025-09-30,3117000000.0,0.29964709656721206,0.029836381135707413,11778048000,14212048000.0,-0.04766269477543539
W,2025-12-31,3337000000.0,0.3026670662271501,0.04345220257716512,11778048000,14599048000.0,0.07058068655758731
W,2026-03-31,2931000000.0,0.3002388263391334,-0.03616513135448653,11778048000,14409048000.0,-0.12166616721606238
WDAY,2025-04-30,2240000000.0,0.7602678571428572,0.18794642857142857,34316963840,36737963840.0,
WDAY,2025-07-31,2348000000.0,0.752129471890971,0.2504258943781942,34316963840,36828963840.0,0.048214285714285765
WDAY,2025-10-31,2432000000.0,0.7569901315789473,0.22615131578947367,34316963840,35500963840.0,0.035775127768313375
WDAY,2026-01-31,2532000000.0,0.7586887835703001,0.48104265402843605,34316963840,36636963840.0,0.04111842105263164
WDAY,2026-04-30,2542000000.0,0.7623918174665618,0.24232887490165225,34316963840,37562963840.0,0.003949447077409074
ZM,2025-04-30,1174715000.0,0.7630046436795308,0.3944369485364535,26320525312,25153155312.0,
ZM,2025-07-31,1217227000.0,0.7755841761643473,0.4169099108054619,26320525312,25176207312.0,0.03618920333868214
ZM,2025-10-31,1229835000.0,0.7790191367134616,0.4995117231173287,26320525312,25153113312.0,0.010357969384510834
ZM,2026-01-31,1246992000.0,0.7628701707789625,0.27140911890372993,26320525312,25106123312.0,0.013950651916720513
ZM,2026-04-30,1239006000.0,0.7786233480709537,0.4039504247759898,26320525312,25489799312.0,-0.006404211093575585
ZS,2025-04-30,678034000.0,0.7699554889577809,0.17619027954350372,22521284608,21759209608.0,
ZS,2025-07-31,719226000.0,0.7605203371402035,0.23903613050696165,22521284608,21928837608.0,0.060752115675615004
ZS,2025-10-31,788112000.0,0.7655751974338673,0.5244127738189496,22521284608,23017130608.0,0.09577796130840643
ZS,2026-01-31,815751000.0,0.765541200685013,0.20732919726730337,22521284608,23182921608.0,0.035069888543760364
ZS,2026-04-30,850475000.0,0.7734771745201211,0.15985655075105087,22521284608,23400356608.0,0.04256691073624186
